NTD ID,Legacy NTD ID,Agency,Mode,TOS,3 Mode,Status,Reporter Type,Organization Type,HQ City,HQ State,UACE CD,UZA Name,UZA SQ Miles, UZA Population , Service Area Population , Service Area SQ Miles ,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Avg Trip Length FY,Fares FY,Operating Expenses FY,Avg Cost Per Trip FY,Avg Fares Per Trip FY
00028,0028,County of Pierce,FB,PT,Ferry,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",TACOMA,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 925,708 ", 233 ,2022,12,2022,"1,793,474 ","438,385 ",4 ,"$2,979,914.00 ","$9,966,451.00 ",$22.73 ,$6.80 
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,CB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EVERETT,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 806,655 ", 256 ,2022,12,2022,"4,108,975 ","258,721 ",16 ,"$951,641.00 ","$12,466,733.00 ",$48.19 ,$3.68 
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,CB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EVERETT,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 806,655 ", 256 ,2022,12,2022,"8,550,050 ","467,341 ",18 ,"$4,151,863.00 ","$11,025,641.00 ",$23.59 ,$8.88 
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EVERETT,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 806,655 ", 256 ,2022,12,2022,"1,227,037 ","104,736 ",12 ,"$249,349.00 ","$7,951,333.00 ",$75.92 ,$2.38 
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EVERETT,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 806,655 ", 256 ,2022,12,2022,"26,671,544 ","4,673,114 ",6 ,"$4,458,591.00 ","$104,040,800.00 ",$22.26 ,$0.95 
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EVERETT,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 806,655 ", 256 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EVERETT,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 806,655 ", 256 ,2022,12,2022,"6,841,316 ","281,228 ",24 ,"$1,405,039.00 ","$3,793,365.00 ",$13.49 ,$5.00 
00033,0R03-021,Senior Services of Snohomish County,DR,DO,Bus,Inactive,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",LYNNWOOD,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 ", 0 , 0 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00034,0034,Rogue Valley Transportation District,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MEDFORD,OR,55981,"Medford, OR",63.02," 171,640 "," 173,199 ", 78 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00034,0034,Rogue Valley Transportation District,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MEDFORD,OR,55981,"Medford, OR",63.02," 171,640 "," 173,199 ", 78 ,2022,6,2022,"262,573 ","40,486 ",6 ,"$109,675.00 ","$2,693,487.00 ",$66.53 ,$2.71 
00034,0034,Rogue Valley Transportation District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MEDFORD,OR,55981,"Medford, OR",63.02," 171,640 "," 173,199 ", 78 ,2022,6,2022,"3,627,854 ","650,153 ",6 ,"$771,641.00 ","$13,132,340.00 ",$20.20 ,$1.19 
00034,0034,Rogue Valley Transportation District,VP,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MEDFORD,OR,55981,"Medford, OR",63.02," 171,640 "," 173,199 ", 78 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00035,0035,Washington State Ferries,FB,DO,Ferry,Active,Full Reporter,State Government Unit or Department of Transportation,OLYMPIA,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 3,919,300 "," 1,945 ",2022,6,2022,"124,788,014 ","17,156,046 ",7 ,"$57,644,277.00 ","$282,506,427.00 ",$16.47 ,$3.36 
00040,0040,Central Puget Sound Regional Transit Authority,CB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 3,306,990 "," 1,089 ",2022,12,2022,"73,592,091 ","5,549,953 ",13 ,"$9,891,280.00 ","$116,598,008.00 ",$21.01 ,$1.78 
00040,0040,Central Puget Sound Regional Transit Authority,CB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 3,306,990 "," 1,089 ",2022,12,2022,"17,890,879 ","1,302,741 ",14 ,"$2,277,213.00 ","$24,543,342.00 ",$18.84 ,$1.75 
00040,0040,Central Puget Sound Regional Transit Authority,CR,PT,Other,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 3,306,990 "," 1,089 ",2022,12,2022,"31,537,263 ","1,269,923 ",25 ,"$4,062,269.00 ","$63,975,913.00 ",$50.38 ,$3.20 
00040,0040,Central Puget Sound Regional Transit Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 3,306,990 "," 1,089 ",2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00040,0040,Central Puget Sound Regional Transit Authority,LR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 3,306,990 "," 1,089 ",2022,12,2022,"160,910,159 ","23,624,135 ",7 ,"$29,386,480.00 ","$195,822,767.00 ",$8.29 ,$1.24 
00040,0040,Central Puget Sound Regional Transit Authority,LR,PT,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 3,306,990 "," 1,089 ",2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00040,0040,Central Puget Sound Regional Transit Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 3,306,990 "," 1,089 ",2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00040,0040,Central Puget Sound Regional Transit Authority,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 3,306,990 "," 1,089 ",2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00040,0040,Central Puget Sound Regional Transit Authority,SR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 3,306,990 "," 1,089 ",2022,12,2022,"228,101 ","267,722 ",1 ,$0.00 ,"$7,962,930.00 ",$29.74 ,$0.00 
00041,0041,Alaska Railroad Corporation,AR,DO,Other,Active,Full Reporter,State Government Unit or Department of Transportation,ANCHORAGE,AK,02305,"Anchorage, AK",91.69," 249,252 "," 352,701 ", 266 ,2022,12,2022,"27,580,278 ","219,757 ",126 ,"$33,709,263.00 ","$56,640,750.00 ",$257.74 ,$153.39 
00042,0042,Targhee Regional Public Transit Authority,DR,DO,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,Idaho Falls,ID,40996,"Idaho Falls, ID",41.26," 105,132 "," 114,595 ", 552 ,2018,9,2018,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00042,0042,Targhee Regional Public Transit Authority,MB,DO,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,Idaho Falls,ID,40996,"Idaho Falls, ID",41.26," 105,132 "," 114,595 ", 552 ,2018,9,2018,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00042,0042,Targhee Regional Public Transit Authority,MB,PT,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,Idaho Falls,ID,40996,"Idaho Falls, ID",41.26," 105,132 "," 114,595 ", 552 ,2018,9,2018,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00043,0043,Chelan Douglas PTBA ,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WENATCHEE,WA,93862,"Wenatchee, WA",32.6," 78,142 "," 122,915 ", 197 ,2022,12,2022,"245,733 ","68,939 ",4 ,$0.00 ,"$4,094,277.00 ",$59.39 ,$0.00 
00043,0043,Chelan Douglas PTBA ,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WENATCHEE,WA,93862,"Wenatchee, WA",32.6," 78,142 "," 122,915 ", 197 ,2022,12,2022,"32,113 ","3,279 ",10 ,$0.00 ,"$193,450.00 ",$59.00 ,$0.00 
00043,0043,Chelan Douglas PTBA ,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WENATCHEE,WA,93862,"Wenatchee, WA",32.6," 78,142 "," 122,915 ", 197 ,2022,12,2022,"7,287,868 ","877,306 ",8 ,$0.00 ,"$16,539,582.00 ",$18.85 ,$0.00 
00043,0043,Chelan Douglas PTBA ,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WENATCHEE,WA,93862,"Wenatchee, WA",32.6," 78,142 "," 122,915 ", 197 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00044,0044,Skagit Transit,CB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BURLINGTON,WA,60490,"Mount Vernon, WA",30.66," 66,825 "," 117,853 ", 760 ,2022,12,2022,"2,601,508 ","100,058 ",26 ,"$70,988.00 ","$2,737,367.00 ",$27.36 ,$0.71 
00044,0044,Skagit Transit,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BURLINGTON,WA,60490,"Mount Vernon, WA",30.66," 66,825 "," 117,853 ", 760 ,2022,12,2022,"294,592 ","53,400 ",6 ,"$89,105.00 ","$5,128,359.00 ",$96.04 ,$1.67 
00044,0044,Skagit Transit,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BURLINGTON,WA,60490,"Mount Vernon, WA",30.66," 66,825 "," 117,853 ", 760 ,2022,12,2022,"1,133,740 ","276,522 ",4 ,"$216,295.00 ","$9,808,179.00 ",$35.47 ,$0.78 
00044,0044,Skagit Transit,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BURLINGTON,WA,60490,"Mount Vernon, WA",30.66," 66,825 "," 117,853 ", 760 ,2022,12,2022,"2,497,688 ","53,297 ",47 ,"$298,245.00 ","$620,114.00 ",$11.64 ,$5.60 
00045,0045,Fairbanks North Star Borough ,DR,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",FAIRBANKS,AK,28549,"Fairbanks, AK",74.3," 71,396 "," 95,593 "," 7,338 ",2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00045,0045,Fairbanks North Star Borough ,MB,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",FAIRBANKS,AK,28549,"Fairbanks, AK",74.3," 71,396 "," 95,593 "," 7,338 ",2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00046,0046,City of Wilsonville,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WILSONVILLE,OR,71317,"Portland, OR--WA",519.3," 2,104,238 "," 73,800 ", 80 ,2022,6,2022,"32,514 ","9,411 ",3 ,$0.00 ,"$1,031,038.00 ",$109.56 ,$0.00 
00046,0046,City of Wilsonville,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WILSONVILLE,OR,71317,"Portland, OR--WA",519.3," 2,104,238 "," 73,800 ", 80 ,2022,6,2022,"967,161 ","147,252 ",7 ,"$52,523.00 ","$4,974,126.00 ",$33.78 ,$0.36 
00046,0046,City of Wilsonville,VP,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WILSONVILLE,OR,71317,"Portland, OR--WA",519.3," 2,104,238 "," 73,800 ", 80 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00047,0047,City of Corvallis,DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CORVALLIS,OR,20422,"Corvallis, OR",17.45," 66,791 "," 65,483 ", 14 ,2023,6,2023,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00047,0047,City of Corvallis,MB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CORVALLIS,OR,20422,"Corvallis, OR",17.45," 66,791 "," 65,483 ", 14 ,2023,6,2023,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00049,0049,"vRide, Inc. - Anchorage",VP,DO,Bus,Inactive,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,Anchorage,AK,02305,"Anchorage, AK",91.69," 249,252 "," 218,145 ", 77 ,2015,12,2015,"9,222,744 ","220,188 ",42 ,"$1,175,529.00 ","$816,196.00 ",$3.71 ,$5.34 
00050,0050,"City of Bend, Bend Area Transit",DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Bend,OR,06868,"Bend, OR",42.41," 106,988 "," 82,280 ", 32 ,2011,6,2011,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00050,0050,"City of Bend, Bend Area Transit",MB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Bend,OR,06868,"Bend, OR",42.41," 106,988 "," 82,280 ", 32 ,2011,6,2011,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00052,0052,Metro,VP,PT,Bus,Inactive,Small Systems Reporter,"MPO, COG or Other Planning Agency",Portland,OR,71317,"Portland, OR--WA",519.3," 2,104,238 "," 2,241,913 "," 6,817 ",2012,6,2012,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00053,0053,Coeur d'Alene Tribe,DR,DO,Bus,Inactive,Small Systems Reporter,Tribe,PLUMMER,ID,18451,"Coeur d'Alene, ID",46.76," 121,831 "," 21,188 ", 388 ,2022,9,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00053,0053,Coeur d'Alene Tribe,MB,DO,Bus,Inactive,Small Systems Reporter,Tribe,PLUMMER,ID,18451,"Coeur d'Alene, ID",46.76," 121,831 "," 21,188 ", 388 ,2022,9,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00054,0054,King County Ferry District,FB,DO,Ferry,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,Seattle,WA,80389,"Seattle--Tacoma, WA",982.52," 3,544,011 "," 1,931,249 "," 2,116 ",2015,12,2015,"2,645,294 ","515,207 ",5 ,"$1,982,612.00 ","$5,478,705.00 ",$10.63 ,$3.85 
00057,0057,Central Oregon Intergovernmental Council,CB,DO,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,06868,"Bend, OR",42.41," 106,988 "," 156,297 ", 78 ,2022,6,2022,"2,076,881 ","157,585 ",13 ,"$87,934.00 ","$2,377,949.00 ",$15.09 ,$0.56 
00057,0057,Central Oregon Intergovernmental Council,DR,DO,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,06868,"Bend, OR",42.41," 106,988 "," 156,297 ", 78 ,2022,6,2022,"71,013 ","21,137 ",3 ,"$11,238.00 ","$1,203,476.00 ",$56.94 ,$0.53 
00057,0057,Central Oregon Intergovernmental Council,DR,PT,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,06868,"Bend, OR",42.41," 106,988 "," 156,297 ", 78 ,2022,6,2022,"68,391 ","26,218 ",3 ,"$6,428.00 ","$821,117.00 ",$31.32 ,$0.25 
00057,0057,Central Oregon Intergovernmental Council,MB,DO,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,06868,"Bend, OR",42.41," 106,988 "," 156,297 ", 78 ,2022,6,2022,"67,069 ","25,913 ",3 ,$0.00 ,"$169,174.00 ",$6.53 ,$0.00 
00057,0057,Central Oregon Intergovernmental Council,MB,PT,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,06868,"Bend, OR",42.41," 106,988 "," 156,297 ", 78 ,2022,6,2022,"671,077 ","192,758 ",3 ,"$89,653.00 ","$3,553,605.00 ",$18.44 ,$0.47 
00057,0057,Central Oregon Intergovernmental Council,VP,PT,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,06868,"Bend, OR",42.41," 106,988 "," 156,297 ", 78 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00058,0058,City of Portland,SR,DO,Rail,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORTLAND,OR,71317,"Portland, OR--WA",519.3," 2,104,238 "," 97,377 ", 11 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00058,0058,City of Portland,SR,PT,Rail,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORTLAND,OR,71317,"Portland, OR--WA",519.3," 2,104,238 "," 97,377 ", 11 ,2022,6,2022,"2,719,520 ","2,210,992 ",1 ,"$1,062,102.00 ","$18,637,732.00 ",$8.43 ,$0.48 
00058,0058,City of Portland,TR,DO,Rail,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORTLAND,OR,71317,"Portland, OR--WA",519.3," 2,104,238 "," 97,377 ", 11 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
00058,0058,City of Portland,TR,PT,Rail,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORTLAND,OR,71317,"Portland, OR--WA",519.3," 2,104,238 "," 97,377 ", 11 ,2022,6,2022,"103,903 ","162,349 ",1 ,"$80,689.00 ","$3,165,506.00 ",$19.50 ,$0.50 
00376,0R02-022,"Ride Connection, Inc.",DR,DO,Bus,Active,Full Reporter,Private-Non-Profit Corporation,PORTLAND,OR,71317,"Portland, OR--WA",519.3," 2,104,238 "," 1,415,900 "," 1,192 ",2022,6,2022,"358,404 ","32,988 ",11 ,$0.00 ,"$9,385,384.00 ",$284.51 ,$0.00 
00376,0R02-022,"Ride Connection, Inc.",DR,TX,Bus,Active,Full Reporter,Private-Non-Profit Corporation,PORTLAND,OR,71317,"Portland, OR--WA",519.3," 2,104,238 "," 1,415,900 "," 1,192 ",2022,6,2022,"271,418 ","45,252 ",6 ,$0.00 ,"$1,027,181.00 ",$22.70 ,$0.00 
00376,0R02-022,"Ride Connection, Inc.",MB,DO,Bus,Active,Full Reporter,Private-Non-Profit Corporation,PORTLAND,OR,71317,"Portland, OR--WA",519.3," 2,104,238 "," 1,415,900 "," 1,192 ",2022,6,2022,"271,746 ","84,656 ",3 ,"$30,527.00 ","$1,177,383.00 ",$13.91 ,$0.36 
00415,,Ada County Highway District,VP,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",,ID,08785,"Boise City, ID",139.23," 433,180 "," 652,099 ", 252 ,2022,9,2022,"5,198,107 ","123,058 ",42 ,"$930,381.00 ","$1,024,162.00 ",$8.32 ,$7.56 
10001,1001,Rhode Island Public Transit Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,72505,"Providence, RI--MA",544.25," 1,285,806 "," 1,048,319 "," 1,436 ",2022,6,2022,"3,438,934 ","233,050 ",15 ,"$363,976.00 ","$11,956,219.00 ",$51.30 ,$1.56 
10001,1001,Rhode Island Public Transit Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,72505,"Providence, RI--MA",544.25," 1,285,806 "," 1,048,319 "," 1,436 ",2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10001,1001,Rhode Island Public Transit Authority,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,72505,"Providence, RI--MA",544.25," 1,285,806 "," 1,048,319 "," 1,436 ",2022,6,2022,"302,924 ","11,721 ",26 ,"$11,488.00 ","$720,408.00 ",$61.46 ,$0.98 
10001,1001,Rhode Island Public Transit Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,72505,"Providence, RI--MA",544.25," 1,285,806 "," 1,048,319 "," 1,436 ",2022,6,2022,"46,743,481 ","9,367,431 ",5 ,"$13,502,973.00 ","$94,853,104.00 ",$10.13 ,$1.44 
10001,1001,Rhode Island Public Transit Authority,VP,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,72505,"Providence, RI--MA",544.25," 1,285,806 "," 1,048,319 "," 1,436 ",2022,6,2022,"2,984,926 ","71,984 ",41 ,"$422,509.00 ","$442,982.00 ",$6.15 ,$5.87 
10002,1002,Manchester Transit Authority,DR,DO,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,MANCHESTER,NH,53740,"Manchester, NH",80.63," 163,289 "," 248,263 ", 235 ,2023,6,2023,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10002,1002,Manchester Transit Authority,MB,DO,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,MANCHESTER,NH,53740,"Manchester, NH",80.63," 163,289 "," 248,263 ", 235 ,2023,6,2023,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10003,1003,Massachusetts Bay Transportation Authority,CR,DO,Other,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,09271,"Boston, MA--NH",1655.89," 4,382,009 "," 3,109,308 "," 3,244 ",2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10003,1003,Massachusetts Bay Transportation Authority,CR,PT,Other,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,09271,"Boston, MA--NH",1655.89," 4,382,009 "," 3,109,308 "," 3,244 ",2022,6,2022,"307,334,036 ","14,310,785 ",21 ,"$80,658,731.00 ","$474,347,246.00 ",$33.15 ,$5.64 
10003,1003,Massachusetts Bay Transportation Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,09271,"Boston, MA--NH",1655.89," 4,382,009 "," 3,109,308 "," 3,244 ",2022,6,2022,"7,518,032 ","930,174 ",8 ,"$2,718,009.00 ","$99,595,993.00 ",$107.07 ,$2.92 
10003,1003,Massachusetts Bay Transportation Authority,FB,PT,Ferry,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,09271,"Boston, MA--NH",1655.89," 4,382,009 "," 3,109,308 "," 3,244 ",2022,6,2022,"4,375,835 ","595,180 ",7 ,"$4,309,134.00 ","$14,935,167.00 ",$25.09 ,$7.24 
10003,1003,Massachusetts Bay Transportation Authority,HR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,09271,"Boston, MA--NH",1655.89," 4,382,009 "," 3,109,308 "," 3,244 ",2022,6,2022,"266,054,405 ","78,861,897 ",3 ,"$125,112,804.00 ","$333,756,435.00 ",$4.23 ,$1.59 
10003,1003,Massachusetts Bay Transportation Authority,LR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,09271,"Boston, MA--NH",1655.89," 4,382,009 "," 3,109,308 "," 3,244 ",2022,6,2022,"76,107,994 ","31,261,416 ",2 ,"$47,061,388.00 ","$199,157,007.00 ",$6.37 ,$1.51 
